timestamp,mission_id,mission_profile,altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_pressure_bar,oil_temp_c,fuel_flow_lph,vibration_mm_s,battery_voltage_v,alternator_current_a,injection_timing_deg,boost_pressure_bar,manifold_pressure_kpa,cylinder_pressure_bar,engine_load_pct,estimated_power_hp,fuel_efficiency_index,thermal_efficiency_index,degradation_index,engine_health_pct,anomaly_score,anomaly_flag,fault_type,severity,failure_probability_24h,rul_hours,maintenance_advisory,data_quality_pct
2026-01-01T03:03:30,M006,High Altitude,24851.0,-5.53,65.67,2940.2,113.16,600.51,4.113,97.11,34.61,2.262,27.369,23.72,17.721,0.96,161.17,8.543,73.84,124.71,0.939,0.7878,0.4712,52.88,0.1491,0,Normal,Normal,0.0832,961.79,No action,96.11
2026-01-01T03:03:40,M006,High Altitude,29622.6,-8.27,53.15,2782.5,105.14,579.97,4.163,88.55,31.49,2.273,27.329,23.5,17.819,0.824,148.52,7.944,64.31,111.91,0.9404,0.7888,0.4592,54.08,0.0486,0,Normal,Normal,0.0778,968.72,No action,100.0
2026-01-01T03:03:50,M006,Endurance,14461.8,21.42,51.62,2711.6,106.29,584.19,4.08,92.71,31.85,2.257,27.617,22.41,17.472,0.825,137.14,7.893,62.83,109.16,0.9347,0.784,0.4818,51.82,0.0779,0,Normal,Normal,0.0883,932.8,No action,99.78
2026-01-01T03:04:00,M006,Hot Weather,12451.4,46.28,71.75,3028.1,133.08,677.5,4.214,117.91,36.32,2.561,27.148,24.76,17.888,0.923,171.1,8.856,79.82,129.53,0.9333,0.782,0.4684,53.16,0.2017,0,Normal,Normal,0.082,958.74,No action,98.49
2026-01-01T03:04:10,M006,Cruise,12997.3,23.09,56.64,2868.6,106.18,593.1,4.153,97.54,31.94,2.346,27.45,23.58,17.781,0.843,149.56,8.127,68.08,116.37,0.9437,0.7924,0.4695,53.05,0.1299,0,Normal,Normal,0.0824,938.3,No action,97.38
2026-01-01T03:04:20,M006,High Altitude,25688.2,-34.8,74.28,3101.7,115.62,641.78,3.915,99.94,37.32,2.461,27.564,24.06,17.659,0.94,175.7,8.659,82.23,133.52,0.9382,0.7873,0.4777,52.23,0.1288,0,Normal,Normal,0.0863,945.21,No action,99.51
2026-01-01T03:04:30,M006,Endurance,20673.6,19.39,65.4,2930.5,112.51,606.38,3.987,96.23,34.35,2.281,27.527,23.89,17.577,0.944,156.82,8.598,74.63,123.88,0.937,0.7855,0.4627,53.73,0.0821,0,Normal,Normal,0.0793,983.51,No action,97.4
2026-01-01T03:04:40,M006,Rapid Throttle,7417.4,20.61,81.69,3222.4,121.89,658.17,3.89,102.93,37.4,2.381,27.446,25.81,17.643,0.989,185.19,9.247,85.95,141.67,0.9397,0.7888,0.4778,52.22,0.1393,0,Normal,Normal,0.0864,935.35,No action,96.0
2026-01-01T03:04:50,M006,Cruise,10711.7,27.31,64.37,2947.1,115.42,615.16,4.102,102.46,34.81,2.353,27.434,24.08,17.69,0.864,161.57,8.395,74.79,124.47,0.9434,0.7923,0.4713,52.87,0.0826,0,Normal,Normal,0.0833,954.08,No action,97.73
2026-01-01T03:05:00,M006,Rapid Throttle,10562.8,34.33,77.64,3178.4,125.16,676.42,4.058,109.13,38.32,2.465,27.222,24.87,17.43,0.964,179.95,8.797,84.31,137.58,0.9403,0.7892,0.4726,52.74,0.2101,0,Normal,Normal,0.0839,971.74,No action,98.06
2026-01-01T03:05:10,M006,Cruise,15999.8,18.96,53.14,2824.4,103.76,565.41,4.363,93.37,31.37,2.058,27.478,23.68,17.507,0.785,142.57,7.711,64.54,112.71,0.9438,0.7925,0.4684,53.16,0.0003,0,Normal,Normal,0.0819,935.16,No action,99.55
2026-01-01T03:05:20,M006,Cruise,16534.0,29.95,77.28,3180.6,124.46,657.09,4.039,107.49,37.06,2.6,27.272,25.1,17.625,0.977,181.03,8.979,82.86,137.59,0.9414,0.7909,0.4887,51.13,0.1618,0,Normal,Normal,0.0917,953.35,No action,98.65
2026-01-01T03:05:30,M006,High Altitude,25264.3,-33.91,70.52,3057.0,116.7,604.5,4.116,97.99,35.61,2.338,27.376,25.08,17.461,0.937,167.76,8.664,79.09,129.67,0.9385,0.7875,0.475,52.5,0.1191,0,Normal,Normal,0.085,952.55,No action,98.51
2026-01-01T03:05:40,M006,Endurance,20002.5,16.69,59.73,2878.0,108.39,595.78,4.264,94.2,32.96,2.518,27.394,23.56,17.627,0.829,152.2,8.112,71.64,117.6,0.935,0.7841,0.4795,52.05,0.1334,0,Normal,Normal,0.0872,934.53,No action,95.65
2026-01-01T03:05:50,M006,Hot Weather,8648.7,39.03,61.41,2884.1,123.43,637.64,4.11,107.98,33.71,2.287,27.233,24.15,17.474,0.892,152.59,8.398,73.01,118.83,0.9331,0.7819,0.4698,53.02,0.1692,0,Normal,Normal,0.0826,927.67,No action,98.27
2026-01-01T03:06:00,M006,Cruise,16832.1,27.82,67.18,3038.5,114.44,623.72,4.217,102.5,34.32,2.493,27.23,24.21,17.598,0.892,164.3,8.468,75.05,127.32,0.9429,0.7919,0.4757,52.43,0.0862,0,Normal,Normal,0.0853,949.58,No action,97.16
2026-01-01T03:06:10,M006,Endurance,15807.6,8.55,67.54,3030.3,110.87,614.36,4.201,98.47,34.89,2.405,27.497,24.74,17.54,0.904,166.47,8.694,77.99,125.93,0.9361,0.7849,0.4697,53.03,0.1151,0,Normal,Normal,0.0826,942.81,No action,99.54
2026-01-01T03:06:20,M006,High Altitude,22059.6,-21.76,77.84,3079.2,119.89,626.45,3.875,102.55,37.56,2.493,27.316,24.76,17.564,0.958,178.46,9.023,84.24,137.1,0.9376,0.7869,0.4823,51.77,0.1698,0,Normal,Normal,0.0886,932.91,No action,97.89
2026-01-01T03:06:30,M006,High Altitude,29658.7,-22.6,77.49,3137.3,119.91,638.26,3.962,105.97,36.84,2.44,27.163,24.55,17.794,0.986,175.85,9.055,82.81,137.13,0.9393,0.788,0.4681,53.19,0.1474,0,Normal,Normal,0.0818,953.41,No action,98.52
2026-01-01T03:06:40,M006,Hot Weather,17881.1,45.96,58.73,2830.8,118.98,636.91,4.306,106.61,32.56,2.341,27.354,23.9,17.453,0.851,144.77,8.136,67.21,115.96,0.9325,0.7815,0.4749,52.51,0.1133,0,Normal,Normal,0.085,952.14,No action,95.78
2026-01-01T03:06:50,M006,Endurance,15840.1,14.6,57.01,2831.9,104.69,594.73,4.178,94.3,32.68,2.242,27.656,23.61,17.667,0.806,147.0,8.014,67.03,115.12,0.9367,0.7853,0.4646,53.54,0.0676,0,Normal,Normal,0.0802,964.28,No action,97.2
2026-01-01T03:07:00,M006,Cruise,12893.6,17.29,63.23,2885.1,106.66,589.63,4.134,94.02,33.95,2.464,27.189,23.52,17.418,0.878,158.81,8.183,71.98,122.81,0.9412,0.7908,0.4902,50.98,0.1351,0,Normal,Normal,0.0925,960.24,No action,98.53
2026-01-01T03:07:10,M006,Hot Weather,9558.3,43.94,71.11,3108.5,124.85,663.87,4.038,111.43,36.37,2.187,27.371,24.6,17.366,0.963,169.99,8.588,77.98,128.92,0.9335,0.7822,0.4667,53.33,0.1219,0,Normal,Normal,0.0812,954.5,No action,97.62
2026-01-01T03:07:20,M006,High Altitude,23685.7,-20.36,74.31,3060.0,119.26,630.99,4.01,97.87,36.47,2.412,27.255,25.12,17.792,0.963,178.57,9.133,78.28,133.76,0.9391,0.7879,0.4697,53.03,0.1207,0,Normal,Normal,0.0825,957.34,No action,98.23
2026-01-01T03:07:30,M006,Endurance,17784.3,19.78,51.24,2655.7,104.62,579.73,4.31,89.53,32.39,2.254,27.403,23.28,17.907,0.79,136.4,7.827,62.29,109.08,0.9365,0.7852,0.4668,53.32,0.1185,0,Normal,Normal,0.0812,955.31,No action,98.38
2026-01-01T03:07:40,M006,Cruise,10376.4,16.52,67.86,2994.1,116.19,620.89,4.222,98.37,33.83,2.285,27.374,24.73,17.6,0.948,164.06,8.822,76.16,127.96,0.9426,0.7917,0.4787,52.13,0.1065,0,Normal,Normal,0.0868,933.3,No action,96.0
2026-01-01T03:07:50,M006,Cruise,16115.1,20.46,64.07,2907.5,109.19,605.0,4.283,94.86,34.14,2.506,27.438,24.21,17.676,0.857,157.57,8.515,75.68,124.05,0.9429,0.792,0.4756,52.44,0.1291,0,Normal,Normal,0.0853,954.12,No action,99.91
2026-01-01T03:08:00,M006,High Altitude,24561.6,-14.29,74.95,3136.0,119.56,646.09,4.159,98.58,35.94,2.553,27.448,24.66,17.691,1.016,174.56,8.594,81.71,133.89,0.9367,0.7863,0.4899,51.01,0.1939,0,Normal,Normal,0.0923,935.55,No action,98.44
2026-01-01T03:08:10,M006,Hot Weather,15155.3,37.42,74.16,3093.2,126.3,666.58,4.038,117.52,36.35,2.666,27.168,25.02,17.781,0.945,173.36,8.877,80.35,131.84,0.9325,0.7815,0.4753,52.47,0.1785,0,Normal,Normal,0.0852,956.86,No action,99.87
2026-01-01T03:08:20,M006,Rapid Throttle,13541.3,33.03,88.04,3314.3,132.88,683.5,3.866,116.46,39.31,2.804,27.309,25.99,17.716,1.056,192.71,9.415,90.78,148.15,0.939,0.7883,0.4832,51.68,0.2673,0,Normal,Normal,0.089,930.0,No action,97.83
2026-01-01T03:08:30,M006,Hot Weather,9795.2,37.2,53.93,2792.0,111.72,621.91,4.399,102.25,32.28,2.406,27.319,23.29,17.593,0.81,144.34,7.991,64.43,110.83,0.9315,0.7808,0.4834,51.66,0.0628,0,Normal,Normal,0.0891,926.97,No action,99.7
2026-01-01T03:08:40,M006,Endurance,19018.0,9.65,59.06,2825.2,109.27,593.24,4.155,91.21,31.04,2.289,27.264,23.19,17.419,0.825,154.9,8.084,71.29,116.73,0.934,0.7835,0.4871,51.29,0.1191,0,Normal,Normal,0.0909,923.89,No action,99.18
2026-01-01T03:08:50,M006,High Altitude,29438.8,-18.59,70.65,3042.3,114.77,624.7,4.239,99.65,34.89,2.39,27.367,24.49,17.601,0.958,169.45,8.641,78.6,129.93,0.9391,0.7879,0.4702,52.98,0.0873,0,Normal,Normal,0.0828,938.39,No action,95.84
2026-01-01T03:09:00,M006,Hot Weather,11516.4,40.27,54.44,2783.8,113.65,632.34,4.312,102.7,31.37,2.3,27.341,22.97,17.5,0.83,146.29,8.176,65.23,111.31,0.9313,0.7807,0.485,51.5,0.0423,0,Normal,Normal,0.0899,914.54,No action,99.5
2026-01-01T03:09:10,M006,Endurance,18021.2,10.36,52.29,2718.1,104.58,578.8,4.272,88.37,31.67,2.49,27.221,22.36,17.657,0.806,143.35,7.909,63.84,109.79,0.9344,0.7837,0.4844,51.56,0.1107,0,Normal,Normal,0.0896,917.37,No action,98.85
2026-01-01T03:09:20,M006,Hot Weather,15285.3,37.37,64.87,2917.4,118.88,641.56,3.869,110.03,34.32,2.555,27.327,24.39,17.564,0.87,158.51,8.214,74.11,122.24,0.9323,0.7813,0.4769,52.31,0.2035,0,Normal,Normal,0.0859,943.39,No action,98.73
2026-01-01T03:09:30,M006,Rapid Throttle,13657.9,28.78,48.95,2707.7,104.0,581.82,4.328,93.19,30.91,2.248,27.242,22.73,17.635,0.802,136.68,7.555,64.67,107.35,0.9391,0.7884,0.4825,51.75,0.0868,0,Normal,Normal,0.0886,940.18,No action,98.44
2026-01-01T03:09:40,M006,Cruise,10452.2,16.75,58.31,2849.6,111.46,580.59,4.122,97.9,33.18,2.408,27.216,22.7,17.727,0.849,153.81,8.129,69.75,117.59,0.9409,0.7906,0.4929,50.71,0.0802,0,Normal,Normal,0.0938,927.2,No action,96.3
2026-01-01T03:09:50,M006,Endurance,15052.5,11.65,71.57,3070.7,113.4,620.19,4.167,99.43,35.09,2.37,27.46,24.73,17.582,0.927,168.92,8.815,78.51,129.66,0.934,0.7835,0.4875,51.25,0.0666,0,Normal,Normal,0.0911,923.42,No action,95.49
2026-01-01T03:10:00,M006,Hot Weather,12409.3,46.47,74.04,3051.2,126.48,670.7,4.119,119.8,36.63,2.568,27.446,24.96,17.599,0.899,172.63,8.628,81.32,131.58,0.9318,0.781,0.4807,51.93,0.24,0,Normal,Normal,0.0877,922.09,No action,99.76
2026-01-01T03:10:10,M006,Hot Weather,8257.1,47.35,56.75,2777.7,118.66,656.29,4.172,108.42,33.41,2.509,27.348,24.16,17.529,0.858,148.77,8.085,65.81,113.63,0.931,0.7805,0.4875,51.25,0.1372,0,Normal,Normal,0.0911,910.94,No action,95.68
2026-01-01T03:10:20,M006,Hot Weather,15989.8,43.17,72.6,3081.9,127.36,672.35,4.044,112.02,36.18,2.533,27.409,25.47,17.615,0.957,174.44,8.873,79.96,130.0,0.9314,0.7807,0.4844,51.56,0.2459,0,Normal,Normal,0.0896,936.69,No action,97.6
2026-01-01T03:10:30,M006,Rapid Throttle,12388.7,23.96,70.76,3024.7,114.96,633.36,3.968,102.23,35.89,2.358,27.466,23.64,17.369,0.908,168.62,8.728,78.67,129.82,0.9377,0.7875,0.4944,50.56,0.1128,0,Normal,Normal,0.0946,912.2,No action,95.81
2026-01-01T03:10:40,M006,High Altitude,28737.5,-13.45,69.17,3044.0,113.9,607.43,4.051,96.25,36.95,2.347,27.207,24.61,17.808,0.869,166.9,8.413,77.16,128.02,0.9373,0.7867,0.4847,51.53,0.119,0,Normal,Normal,0.0897,929.49,No action,97.61
2026-01-01T03:10:50,M006,Hot Weather,12345.5,37.84,56.99,2827.4,114.29,627.32,4.31,103.46,31.86,2.436,27.352,23.89,17.432,0.856,146.39,8.129,65.31,114.07,0.932,0.7812,0.4793,52.07,0.0627,0,Normal,Normal,0.0871,916.25,No action,97.87
2026-01-01T03:11:00,M006,Cruise,12857.8,19.9,56.22,2835.1,107.74,591.48,4.111,93.73,31.28,2.098,27.318,23.76,17.678,0.813,147.17,7.913,69.04,115.45,0.9411,0.7908,0.4906,50.94,0.0487,0,Normal,Normal,0.0926,909.12,No action,98.13
2026-01-01T03:11:10,M006,Endurance,21637.8,13.35,62.71,2924.1,108.38,606.51,4.16,99.55,34.97,2.43,27.253,24.2,17.575,0.888,157.96,8.205,74.5,120.45,0.9338,0.7833,0.4894,51.06,0.0895,0,Normal,Normal,0.092,915.97,No action,97.71
2026-01-01T03:11:20,M006,Rapid Throttle,14519.2,30.28,73.13,3096.2,119.96,653.3,3.96,105.73,35.76,2.418,27.218,25.32,17.544,0.984,176.58,8.709,79.23,132.46,0.9385,0.788,0.4877,51.23,0.1419,0,Normal,Normal,0.0912,922.24,No action,97.2
2026-01-01T03:11:30,M006,Cruise,17530.8,19.8,71.26,3027.5,113.33,613.41,4.001,99.92,36.51,2.367,27.42,24.45,17.42,0.947,169.84,8.686,79.1,131.51,0.9424,0.7916,0.4797,52.03,0.1047,0,Normal,Normal,0.0873,928.75,No action,95.57
2026-01-01T03:11:40,M006,Cruise,14204.6,20.24,65.97,2981.1,113.25,615.72,4.297,97.08,35.29,2.158,27.601,24.41,17.818,0.902,159.66,8.328,74.71,125.52,0.9404,0.7903,0.4968,50.32,0.0657,0,Normal,Normal,0.0958,920.18,No action,98.49
2026-01-01T03:11:50,M006,Hot Weather,14048.9,44.51,53.53,2825.5,117.22,632.14,4.505,104.76,31.5,2.162,27.371,23.0,17.638,0.76,146.58,7.837,65.0,110.53,0.9321,0.7812,0.4782,52.18,0.072,0,Normal,Normal,0.0865,948.02,No action,95.57
2026-01-01T03:12:00,M006,High Altitude,24646.6,-31.67,85.96,3237.3,124.24,664.45,3.773,107.31,38.53,2.635,27.446,24.99,17.408,1.058,195.2,9.446,90.53,145.4,0.937,0.7865,0.4877,51.23,0.2063,0,Normal,Normal,0.0912,913.45,No action,96.27
2026-01-01T03:12:10,M006,Cruise,12003.2,19.22,62.86,2907.7,113.3,600.56,4.42,95.93,33.23,2.537,27.325,24.03,17.972,0.856,154.65,8.579,69.98,122.58,0.9419,0.7913,0.4838,51.62,0.1159,0,Normal,Normal,0.0893,930.31,No action,97.08
2026-01-01T03:12:20,M006,Cruise,13823.9,26.96,64.41,2971.6,116.3,623.25,4.275,101.89,34.16,2.525,27.267,24.71,17.493,0.909,158.99,8.122,71.15,124.25,0.9422,0.7914,0.482,51.8,0.0997,0,Normal,Normal,0.0884,945.32,No action,96.88
2026-01-01T03:12:30,M006,Cruise,12210.4,21.49,51.13,2740.2,110.06,584.22,4.499,94.42,31.04,2.282,27.244,22.7,17.583,0.781,140.36,8.035,63.66,110.15,0.9413,0.7909,0.4888,51.12,0.0913,0,Normal,Normal,0.0918,903.92,No action,98.27
2026-01-01T03:12:40,M006,Cruise,13006.0,21.35,69.52,3047.0,117.57,638.22,4.063,100.29,35.7,2.284,27.371,24.65,17.478,0.914,172.65,8.73,77.9,129.21,0.9403,0.7902,0.4979,50.21,0.0886,0,Normal,Normal,0.0964,908.2,No action,98.51
2026-01-01T03:12:50,M006,Hot Weather,11500.5,44.33,63.09,2913.1,120.68,655.76,4.037,112.11,34.48,2.124,27.359,24.72,17.565,0.819,160.64,8.181,72.13,120.19,0.9312,0.7806,0.4861,51.39,0.0758,0,Normal,Normal,0.0904,941.2,No action,99.45
2026-01-01T03:13:00,M006,Endurance,18145.8,13.41,63.45,2925.7,111.42,598.64,4.232,95.04,34.44,2.425,27.329,24.14,17.717,0.897,158.09,8.364,74.08,121.33,0.9344,0.7837,0.4846,51.54,0.1211,0,Normal,Normal,0.0896,930.87,No action,98.03
2026-01-01T03:13:10,M006,Hot Weather,13675.1,46.41,66.51,2933.7,124.19,647.81,3.902,111.61,33.46,2.435,27.305,23.87,17.644,0.879,165.41,8.72,75.9,123.5,0.9302,0.78,0.4942,50.58,0.1356,0,Normal,Normal,0.0945,926.11,No action,95.05
2026-01-01T03:13:20,M006,High Altitude,25375.7,-22.84,55.2,2732.4,109.92,584.42,4.337,91.07,31.09,2.349,27.758,22.85,17.42,0.797,148.29,8.029,65.97,113.32,0.9365,0.7861,0.4919,50.81,0.1016,0,Normal,Normal,0.0933,907.38,No action,99.94
2026-01-01T03:13:30,M006,High Altitude,24822.3,-16.76,74.43,3143.7,115.16,632.83,4.026,99.78,35.88,2.695,27.386,24.56,17.748,0.953,171.71,8.785,80.05,133.47,0.9372,0.7866,0.486,51.4,0.1463,0,Normal,Normal,0.0903,914.64,No action,96.58
2026-01-01T03:13:40,M006,High Altitude,26454.3,-18.8,54.98,2787.6,103.26,560.68,4.39,91.65,31.94,2.262,27.324,22.94,17.461,0.826,146.36,7.962,65.2,113.02,0.9361,0.7859,0.4951,50.49,0.0882,0,Normal,Normal,0.0949,895.43,No action,96.02
2026-01-01T03:13:50,M006,Cruise,13130.5,19.56,57.54,2866.5,105.27,590.25,4.264,93.36,33.57,2.211,27.233,23.22,17.463,0.84,149.48,8.142,69.38,116.75,0.9407,0.7905,0.4939,50.61,0.0576,0,Normal,Normal,0.0944,926.06,No action,96.67
2026-01-01T03:14:00,M006,Cruise,12007.5,21.22,58.56,2882.8,105.63,602.89,4.175,94.95,32.98,2.375,27.299,23.97,17.514,0.874,155.86,7.974,66.91,117.93,0.9412,0.7908,0.4898,51.02,0.0782,0,Normal,Normal,0.0923,909.73,No action,99.2
2026-01-01T03:14:10,M006,Rapid Throttle,9280.1,21.34,73.6,3067.4,118.76,640.1,4.059,99.93,36.14,2.569,27.31,25.47,17.818,0.952,171.31,8.67,80.31,132.67,0.9372,0.7871,0.4984,50.16,0.1429,0,Normal,Normal,0.0967,930.33,No action,96.67
2026-01-01T03:14:20,M006,Cruise,14501.8,27.79,50.75,2747.1,104.93,577.05,4.295,96.55,31.96,2.383,27.251,22.55,17.769,0.844,137.64,7.774,60.76,109.33,0.939,0.7893,0.5085,49.15,0.1228,0,Normal,Normal,0.102,890.89,No action,98.27
2026-01-01T03:14:30,M006,Hot Weather,17729.7,37.45,56.58,2866.2,113.54,618.35,4.129,104.21,32.63,2.51,27.484,23.25,17.497,0.815,144.8,8.42,68.12,113.33,0.9303,0.78,0.4931,50.69,0.1446,0,Normal,Normal,0.094,925.78,No action,99.85
2026-01-01T03:14:40,M006,High Altitude,26393.1,-22.19,63.07,2923.2,111.5,601.67,4.164,94.68,33.33,2.542,27.336,23.87,17.598,0.847,154.31,8.3,71.19,121.18,0.9349,0.7851,0.5051,49.49,0.1126,0,Normal,Normal,0.1002,881.78,No action,95.97
2026-01-01T03:14:50,M006,High Altitude,24085.1,-13.23,63.7,2929.1,113.68,596.93,4.151,95.22,33.64,2.293,27.192,23.44,17.595,0.869,158.39,8.439,73.73,122.28,0.9371,0.7866,0.4864,51.36,0.1446,0,Normal,Normal,0.0905,942.14,No action,96.0
2026-01-01T03:15:00,M006,Hot Weather,16945.9,46.04,58.81,2807.6,122.9,633.8,4.196,107.94,32.85,2.521,27.418,24.61,17.687,0.861,151.75,8.039,68.99,115.49,0.9296,0.7796,0.499,50.1,0.1231,0,Normal,Normal,0.097,918.51,No action,96.45
2026-01-01T03:15:10,M006,Endurance,16319.8,9.21,52.34,2725.0,103.23,572.56,4.282,90.42,31.6,2.235,27.623,22.82,17.581,0.798,140.21,7.854,63.31,109.63,0.9332,0.783,0.4941,50.59,0.1147,0,Normal,Normal,0.0944,907.3,No action,99.79
2026-01-01T03:15:20,M006,Endurance,20618.3,17.5,49.76,2701.7,99.32,576.54,4.278,91.23,29.98,2.387,27.356,21.63,17.776,0.761,139.64,7.773,59.72,107.21,0.9346,0.7839,0.4826,51.74,0.0682,0,Normal,Normal,0.0887,966.89,No action,99.64
2026-01-01T03:15:30,M006,High Altitude,23699.6,-26.4,55.04,2819.7,106.97,584.94,4.182,94.97,31.98,2.213,27.224,23.3,17.606,0.791,147.78,7.706,65.83,113.0,0.9357,0.7856,0.4987,50.13,0.0565,0,Normal,Normal,0.0968,904.34,No action,98.46
2026-01-01T03:15:40,M006,Cruise,11786.1,20.12,60.9,2926.1,112.35,607.69,4.13,92.64,33.36,2.469,27.375,24.34,17.537,0.89,154.09,8.302,69.54,120.32,0.9409,0.7906,0.4923,50.77,0.0927,0,Normal,Normal,0.0935,926.91,No action,95.46
2026-01-01T03:15:50,M006,High Altitude,25024.6,-27.01,66.98,2954.7,116.78,610.0,3.999,97.9,35.33,2.195,27.503,24.14,17.553,0.902,160.58,8.271,76.3,125.46,0.936,0.7858,0.4959,50.41,0.0626,0,Normal,Normal,0.0954,922.37,No action,95.14
2026-01-01T03:16:00,M006,Endurance,22560.7,24.34,42.64,2606.6,101.07,572.62,4.351,86.82,29.84,2.379,27.229,22.1,17.58,0.707,130.9,7.482,54.27,99.73,0.9339,0.7834,0.4883,51.17,0.1255,0,Normal,Normal,0.0915,923.65,No action,96.69
2026-01-01T03:16:10,M006,Rapid Throttle,8233.4,27.64,60.7,2883.9,116.22,612.37,4.062,94.99,34.14,2.537,27.178,23.38,17.551,0.81,149.49,8.41,72.59,119.01,0.936,0.7863,0.5082,49.18,0.1091,0,Normal,Normal,0.1019,888.48,No action,98.42
2026-01-01T03:16:20,M006,Endurance,18024.3,24.23,44.49,2676.4,100.11,555.68,4.366,91.42,29.11,2.389,27.589,21.93,17.592,0.705,128.99,7.556,55.84,101.51,0.9331,0.7829,0.4949,50.51,0.1009,0,Normal,Normal,0.0949,901.65,No action,95.54
2026-01-01T03:16:30,M006,High Altitude,24756.3,-14.15,66.84,2985.1,114.46,610.87,4.036,96.76,34.65,2.472,27.165,24.77,17.877,0.908,166.52,8.411,72.6,125.3,0.9359,0.7858,0.4968,50.32,0.1193,0,Normal,Normal,0.0958,882.23,No action,99.07
2026-01-01T03:16:40,M006,High Altitude,29291.5,-16.61,63.12,2935.5,110.63,605.27,4.163,95.12,34.6,2.667,27.399,24.09,17.661,0.847,158.01,8.286,74.41,121.45,0.936,0.7858,0.496,50.4,0.132,0,Normal,Normal,0.0954,919.4,No action,95.93
2026-01-01T03:16:50,M006,Rapid Throttle,12542.4,27.87,73.0,3088.9,123.27,650.9,3.994,104.35,37.13,2.482,27.458,24.34,17.461,0.973,169.08,8.81,82.36,131.85,0.9363,0.7865,0.506,49.4,0.1829,0,Normal,Normal,0.1007,877.1,No action,99.11
2026-01-01T03:17:00,M006,Rapid Throttle,6780.3,21.55,65.33,2973.7,115.06,621.18,4.362,96.3,34.67,2.404,27.232,23.6,17.507,0.909,155.82,8.382,73.22,123.97,0.9367,0.7868,0.5021,49.79,0.1155,0,Normal,Normal,0.0986,898.75,No action,95.96
2026-01-01T03:17:10,M006,High Altitude,29977.8,-32.06,78.17,3240.4,119.9,636.71,3.961,102.73,37.69,2.552,27.203,24.64,17.745,1.052,176.07,9.167,87.13,136.99,0.9356,0.7856,0.4992,50.08,0.1335,0,Normal,Normal,0.0971,917.71,No action,99.48
2026-01-01T03:17:20,M006,Cruise,10638.4,24.9,61.38,2856.3,110.49,598.9,4.115,98.81,34.19,2.348,27.316,24.06,17.503,0.889,149.35,8.218,74.85,120.88,0.9412,0.7908,0.4902,50.98,0.0675,0,Normal,Normal,0.0924,926.16,No action,97.27
2026-01-01T03:17:30,M006,Endurance,15475.0,10.48,65.16,2924.2,111.48,609.6,4.168,92.88,34.49,2.679,27.466,23.75,17.417,0.867,158.59,8.546,76.02,122.81,0.9329,0.7828,0.4965,50.35,0.1661,0,Normal,Normal,0.0957,908.09,No action,95.35
2026-01-01T03:17:40,M006,Cruise,10754.3,16.83,55.71,2807.1,110.59,594.54,4.333,96.22,31.65,2.307,27.54,23.4,17.607,0.825,143.19,7.947,64.94,114.58,0.9394,0.7896,0.5053,49.47,0.0696,0,Normal,Normal,0.1003,904.21,No action,99.76
2026-01-01T03:17:50,M006,Rapid Throttle,7202.0,20.68,66.84,2969.8,114.48,614.23,4.209,92.19,35.67,2.396,27.291,23.84,17.541,0.902,170.5,8.502,74.11,125.37,0.936,0.7863,0.5087,49.13,0.1037,0,Normal,Normal,0.1022,877.01,No action,98.75
2026-01-01T03:18:00,M006,Hot Weather,10956.9,38.02,53.65,2763.3,114.62,607.64,4.324,101.32,31.23,2.254,27.459,23.75,17.92,0.759,143.06,8.003,63.86,110.03,0.9287,0.7789,0.507,49.3,0.069,0,Normal,Normal,0.1012,892.22,No action,99.36
2026-01-01T03:18:10,M006,Cruise,12661.6,22.43,60.77,2906.7,111.74,599.34,4.099,96.11,32.96,2.342,27.493,23.58,17.465,0.845,151.18,8.146,70.62,120.3,0.9415,0.791,0.4873,51.27,0.0957,0,Normal,Normal,0.091,920.07,No action,96.45
2026-01-01T03:18:20,M006,Endurance,23480.7,10.88,64.5,2941.8,112.08,613.83,4.117,97.91,33.28,2.545,27.185,24.03,17.674,0.849,158.31,8.477,75.24,122.22,0.9334,0.7831,0.4927,50.73,0.1337,0,Normal,Normal,0.0937,929.78,No action,98.22
2026-01-01T03:18:30,M006,High Altitude,24256.3,-34.45,57.8,2873.9,107.54,588.27,3.981,91.31,32.28,2.457,27.312,23.49,17.469,0.803,151.84,8.041,68.49,115.7,0.9348,0.7851,0.5056,49.44,0.1312,0,Normal,Normal,0.1005,876.74,No action,98.76
2026-01-01T03:18:40,M006,High Altitude,28639.7,-6.31,69.15,3051.3,117.33,621.85,3.929,98.12,33.94,2.511,27.513,23.88,17.562,0.924,171.18,8.674,77.33,127.95,0.9371,0.7866,0.4863,51.37,0.1175,0,Normal,Normal,0.0905,913.5,No action,95.82
2026-01-01T03:18:50,M006,Endurance,22694.3,17.32,59.73,2825.4,108.37,586.88,4.28,96.81,33.14,2.251,27.37,23.53,17.569,0.888,150.78,8.228,68.63,117.21,0.9329,0.7828,0.4965,50.35,0.0752,0,Normal,Normal,0.0957,913.14,No action,95.51
2026-01-01T03:19:00,M006,Rapid Throttle,14103.6,29.59,88.42,3365.3,132.11,700.78,3.942,111.9,39.48,2.706,27.209,25.44,17.601,1.047,186.68,9.344,92.54,147.64,0.9353,0.7859,0.5144,48.56,0.2401,0,Normal,Normal,0.1053,886.23,No action,98.84
