timestamp,mission_id,sample_sec,mission_profile,altitude_ft,ambient_temp_c,throttle_pct,rpm,cht_c,egt_c,oil_pressure_bar,oil_temp_c,fuel_flow_lph,vibration_mm_s,battery_voltage_v,alternator_current_a,injection_timing_deg,engine_health_pct,anomaly_score,anomaly_flag,failure_stage,failure_event,failure_mode,severity,failure_probability_24h,rul_hours,maintenance_advisory
2026-09-04T14:03:27,SIM-MISSION-01,207,Endurance,23804.4,27.93,68.49,2755.0,90.05,653.36,4.773,87.76,28.96,1.487,27.608,26.07,17.783,95.74,0.0903,0,NORMAL,0,Normal,NORMAL,0.0868,1436.2,No action
2026-09-04T14:03:28,SIM-MISSION-01,208,Endurance,24099.3,26.32,67.8,2766.8,93.11,651.25,4.766,87.34,29.07,1.475,27.605,26.28,17.76,94.92,0.1234,0,NORMAL,0,Normal,NORMAL,0.1149,1436.13,No action
2026-09-04T14:03:29,SIM-MISSION-01,209,Endurance,24089.2,27.23,67.92,2790.6,90.41,661.0,4.772,87.64,28.74,1.595,27.534,25.61,17.769,96.27,0.0692,0,NORMAL,0,Normal,NORMAL,0.0688,1436.07,No action
2026-09-04T14:03:30,SIM-MISSION-01,210,Endurance,24042.9,29.12,68.34,2763.6,92.07,661.07,4.829,87.65,28.75,1.395,27.581,25.82,17.679,94.95,0.1221,0,NORMAL,0,Normal,NORMAL,0.1138,1436.0,No action
2026-09-04T14:03:31,SIM-MISSION-01,211,Endurance,23920.9,26.77,68.86,2743.8,90.15,660.08,4.777,87.17,29.35,1.56,27.544,26.05,17.79,94.92,0.1233,0,NORMAL,0,Normal,NORMAL,0.1148,1435.93,No action
2026-09-04T14:03:32,SIM-MISSION-01,212,Endurance,24162.1,29.04,67.06,2776.8,92.88,657.41,4.743,87.13,28.98,1.556,27.576,26.24,17.757,95.98,0.0807,0,NORMAL,0,Normal,NORMAL,0.0786,1435.87,No action
2026-09-04T14:03:33,SIM-MISSION-01,213,Endurance,24008.8,29.25,67.62,2775.5,90.3,665.22,4.816,88.48,29.19,1.522,27.584,25.53,17.771,95.94,0.0823,0,NORMAL,0,Normal,NORMAL,0.08,1435.8,No action
2026-09-04T14:03:34,SIM-MISSION-01,214,Endurance,23918.4,28.71,67.36,2739.8,90.21,656.5,4.81,89.2,29.05,1.553,27.499,26.09,17.83,95.52,0.0993,0,NORMAL,0,Normal,NORMAL,0.0944,1435.73,No action
2026-09-04T14:03:35,SIM-MISSION-01,215,Endurance,24090.6,27.74,69.08,2776.5,91.29,661.95,4.802,87.54,28.72,1.516,27.608,25.99,17.85,94.95,0.1219,0,NORMAL,0,Normal,NORMAL,0.1137,1435.67,No action
2026-09-04T14:03:36,SIM-MISSION-01,216,Endurance,24074.3,27.88,68.11,2752.0,89.69,666.58,4.764,87.7,29.63,1.463,27.549,25.98,17.77,95.41,0.1035,0,NORMAL,0,Normal,NORMAL,0.0979,1435.6,No action
2026-09-04T14:03:37,SIM-MISSION-01,217,Endurance,23997.6,27.98,67.02,2764.2,90.72,662.38,4.87,86.79,28.92,1.563,27.449,25.08,17.815,95.21,0.1116,0,NORMAL,0,Normal,NORMAL,0.1048,1435.53,No action
2026-09-04T14:03:38,SIM-MISSION-01,218,Endurance,24043.4,26.44,69.24,2743.7,91.07,656.35,4.769,88.54,28.91,1.589,27.598,25.9,17.751,95.81,0.0875,0,NORMAL,0,Normal,NORMAL,0.0843,1435.47,No action
2026-09-04T14:03:39,SIM-MISSION-01,219,Endurance,23996.4,27.29,67.36,2756.4,91.3,657.42,4.703,87.88,29.03,1.508,27.545,26.27,17.794,95.19,0.1124,0,NORMAL,0,Normal,NORMAL,0.1056,1435.4,No action
2026-09-04T14:03:40,SIM-MISSION-01,220,Endurance,23971.7,29.9,68.11,2768.6,90.7,663.63,4.759,88.22,29.43,1.585,27.639,26.13,17.842,95.34,0.1065,0,NORMAL,0,Normal,NORMAL,0.1005,1435.33,No action
2026-09-04T14:03:41,SIM-MISSION-01,221,Endurance,24057.2,25.3,66.36,2734.4,91.65,656.08,4.831,88.91,28.62,1.688,27.523,25.75,17.816,95.14,0.1144,0,NORMAL,0,Normal,NORMAL,0.1072,1435.27,No action
2026-09-04T14:03:42,SIM-MISSION-01,222,Endurance,23717.9,26.32,70.08,2724.1,90.42,661.61,4.736,87.49,29.21,1.47,27.622,25.59,17.849,95.93,0.0828,0,NORMAL,0,Normal,NORMAL,0.0803,1435.2,No action
2026-09-04T14:03:43,SIM-MISSION-01,223,Endurance,23975.7,27.36,68.09,2771.6,90.53,664.06,4.719,87.33,28.95,1.632,27.581,25.69,17.813,95.32,0.107,0,NORMAL,0,Normal,NORMAL,0.101,1435.13,No action
2026-09-04T14:03:44,SIM-MISSION-01,224,Endurance,24001.4,29.45,68.29,2753.4,89.02,660.94,4.871,88.36,28.66,1.427,27.702,25.84,17.788,95.73,0.0908,0,NORMAL,0,Normal,NORMAL,0.0872,1435.07,No action
2026-09-04T14:03:45,SIM-MISSION-01,225,Endurance,24103.3,28.62,67.74,2743.7,92.49,661.4,4.817,88.63,29.31,1.631,27.642,25.82,17.879,95.82,0.0873,0,NORMAL,0,Normal,NORMAL,0.0842,1435.0,No action
2026-09-04T14:03:46,SIM-MISSION-01,226,Endurance,23973.0,28.26,69.04,2753.7,91.04,662.21,4.913,87.93,28.56,1.503,27.638,25.93,17.766,95.24,0.1106,0,NORMAL,0,Normal,NORMAL,0.104,1434.93,No action
2026-09-04T14:03:47,SIM-MISSION-01,227,Endurance,24154.9,26.3,67.07,2742.4,90.5,658.55,4.718,88.21,28.96,1.508,27.606,26.03,17.761,95.81,0.0876,0,NORMAL,0,Normal,NORMAL,0.0845,1434.87,No action
2026-09-04T14:03:48,SIM-MISSION-01,228,Endurance,23878.3,28.37,68.08,2753.7,91.62,655.51,4.74,87.28,28.35,1.637,27.574,25.64,17.763,95.67,0.0932,0,NORMAL,0,Normal,NORMAL,0.0893,1434.8,No action
2026-09-04T14:03:49,SIM-MISSION-01,229,Endurance,23939.3,27.5,66.1,2736.7,90.57,660.1,4.748,87.95,28.73,1.748,27.555,26.16,17.75,95.61,0.0957,0,NORMAL,0,Normal,NORMAL,0.0914,1434.73,No action
2026-09-04T14:03:50,SIM-MISSION-01,230,Endurance,23947.3,29.17,70.62,2753.9,91.56,666.88,4.909,87.92,29.57,1.67,27.536,25.8,17.786,95.63,0.0949,0,NORMAL,0,Normal,NORMAL,0.0907,1434.67,No action
2026-09-04T14:03:51,SIM-MISSION-01,231,Endurance,23759.8,27.07,68.04,2751.0,90.71,661.52,4.798,86.18,28.49,1.588,27.469,26.3,17.785,95.48,0.1008,0,NORMAL,0,Normal,NORMAL,0.0957,1434.6,No action
2026-09-04T14:03:52,SIM-MISSION-01,232,Endurance,24020.0,26.23,69.75,2734.3,91.01,665.13,4.773,87.89,28.24,1.502,27.563,25.88,17.818,95.59,0.0964,0,NORMAL,0,Normal,NORMAL,0.092,1434.53,No action
2026-09-04T14:03:53,SIM-MISSION-01,233,Endurance,23988.5,26.95,67.22,2768.2,90.85,652.2,4.807,87.39,29.27,1.569,27.589,26.44,17.781,95.57,0.0973,0,NORMAL,0,Normal,NORMAL,0.0927,1434.47,No action
2026-09-04T14:03:54,SIM-MISSION-01,234,Endurance,23881.7,27.9,70.21,2768.8,91.17,657.11,4.695,88.7,29.39,1.607,27.664,26.48,17.809,95.6,0.0958,0,NORMAL,0,Normal,NORMAL,0.0915,1434.4,No action
2026-09-04T14:03:55,SIM-MISSION-01,235,Endurance,23753.2,29.09,66.29,2754.3,91.31,666.79,4.819,88.66,29.71,1.686,27.601,25.78,17.902,96.21,0.0717,0,NORMAL,0,Normal,NORMAL,0.071,1434.33,No action
2026-09-04T14:03:56,SIM-MISSION-01,236,Endurance,24105.2,27.55,67.49,2733.1,90.74,659.2,4.874,87.0,28.99,1.569,27.707,25.91,17.81,95.12,0.1154,0,NORMAL,0,Normal,NORMAL,0.1081,1434.27,No action
2026-09-04T14:03:57,SIM-MISSION-01,237,Endurance,24112.0,29.49,69.05,2774.7,89.77,660.04,4.744,87.67,29.33,1.717,27.612,25.94,17.781,95.58,0.0966,0,NORMAL,0,Normal,NORMAL,0.0921,1434.2,No action
2026-09-04T14:03:58,SIM-MISSION-01,238,Endurance,23947.4,29.34,66.84,2777.8,90.66,662.88,4.756,86.74,29.38,1.7,27.703,25.88,17.629,95.28,0.1087,0,NORMAL,0,Normal,NORMAL,0.1024,1434.13,No action
2026-09-04T14:03:59,SIM-MISSION-01,239,Endurance,24109.0,28.27,66.48,2750.2,91.36,660.7,4.812,86.98,28.95,1.567,27.564,25.59,17.773,95.39,0.1043,0,NORMAL,0,Normal,NORMAL,0.0987,1434.07,No action
2026-09-04T14:04:00,SIM-MISSION-01,240,Endurance,24009.0,30.16,67.61,2774.8,90.81,660.52,4.679,88.01,29.29,1.502,27.65,25.53,17.799,95.35,0.1059,0,NORMAL,0,Normal,NORMAL,0.1,1434.0,No action
2026-09-04T14:04:01,SIM-MISSION-01,241,Endurance,24119.2,27.63,66.66,2704.8,89.78,657.0,4.801,87.49,28.74,1.418,27.485,25.72,17.872,94.49,0.1404,0,NORMAL,0,Normal,NORMAL,0.1293,1433.93,No action
2026-09-04T14:04:02,SIM-MISSION-01,242,Endurance,23987.3,28.39,68.74,2786.2,91.76,654.88,4.698,88.98,28.64,1.614,27.649,25.47,17.829,95.04,0.1182,0,NORMAL,0,Normal,NORMAL,0.1105,1433.87,No action
2026-09-04T14:04:03,SIM-MISSION-01,243,Endurance,24010.5,26.34,67.55,2778.9,90.75,666.3,4.854,89.03,29.1,1.638,27.518,25.79,17.847,95.68,0.0929,0,NORMAL,0,Normal,NORMAL,0.089,1433.8,No action
2026-09-04T14:04:04,SIM-MISSION-01,244,Endurance,24042.0,28.67,65.01,2776.1,91.34,658.42,4.728,89.18,29.12,1.462,27.547,25.49,17.709,95.84,0.0863,0,NORMAL,0,Normal,NORMAL,0.0834,1433.73,No action
2026-09-04T14:04:05,SIM-MISSION-01,245,Endurance,24112.3,27.97,70.94,2771.8,91.76,661.99,4.726,87.36,29.07,1.599,27.681,25.56,17.699,95.63,0.0948,0,NORMAL,0,Normal,NORMAL,0.0905,1433.67,No action
2026-09-04T14:04:06,SIM-MISSION-01,246,Endurance,23949.5,28.13,69.68,2748.1,92.08,661.64,4.886,88.39,28.63,1.543,27.676,25.78,17.807,95.98,0.0806,0,NORMAL,0,Normal,NORMAL,0.0785,1433.6,No action
2026-09-04T14:04:07,SIM-MISSION-01,247,Endurance,23976.0,27.66,65.98,2797.0,90.89,656.95,4.831,87.54,29.13,1.576,27.581,26.25,17.857,95.32,0.1073,0,NORMAL,0,Normal,NORMAL,0.1012,1433.53,No action
2026-09-04T14:04:08,SIM-MISSION-01,248,Endurance,24238.1,28.99,70.06,2781.3,91.92,659.29,4.779,87.1,28.93,1.548,27.522,25.9,17.823,95.61,0.0955,0,NORMAL,0,Normal,NORMAL,0.0912,1433.47,No action
2026-09-04T14:04:09,SIM-MISSION-01,249,Endurance,23765.1,27.93,69.54,2799.1,91.47,660.4,4.762,87.96,29.02,1.564,27.724,26.61,17.828,95.75,0.0901,0,NORMAL,0,Normal,NORMAL,0.0866,1433.4,No action
2026-09-04T14:04:10,SIM-MISSION-01,250,Endurance,24022.4,28.98,66.49,2789.1,92.15,669.83,4.818,88.94,29.4,1.571,27.67,26.13,17.88,96.35,0.066,0,NORMAL,0,Normal,NORMAL,0.0661,1433.33,No action
2026-09-04T14:04:11,SIM-MISSION-01,251,Endurance,23729.8,29.24,69.28,2807.3,90.59,662.41,4.764,88.52,28.76,1.469,27.68,25.64,17.729,95.44,0.1024,0,NORMAL,0,Normal,NORMAL,0.0971,1433.27,No action
2026-09-04T14:04:12,SIM-MISSION-01,252,Endurance,24043.4,29.1,67.18,2763.5,90.69,659.8,4.925,88.03,29.34,1.544,27.646,25.6,17.803,95.86,0.0858,0,NORMAL,0,Normal,NORMAL,0.0829,1433.2,No action
2026-09-04T14:04:13,SIM-MISSION-01,253,Endurance,23777.3,29.31,67.77,2799.4,90.8,663.19,4.737,88.27,29.2,1.548,27.585,26.06,17.775,95.2,0.112,0,NORMAL,0,Normal,NORMAL,0.1052,1433.13,No action
2026-09-04T14:04:14,SIM-MISSION-01,254,Endurance,24045.4,26.55,66.64,2800.8,91.22,656.23,4.779,87.63,29.26,1.605,27.697,26.04,17.702,95.62,0.0953,0,NORMAL,0,Normal,NORMAL,0.091,1433.07,No action
2026-09-04T14:04:15,SIM-MISSION-01,255,Endurance,23735.2,28.37,67.43,2789.1,91.09,657.78,4.791,89.61,29.01,1.71,27.622,25.8,17.829,95.51,0.0994,0,NORMAL,0,Normal,NORMAL,0.0945,1433.0,No action
2026-09-04T14:04:16,SIM-MISSION-01,256,Endurance,24049.3,28.63,69.35,2782.9,91.92,660.52,4.778,87.28,29.01,1.521,27.539,26.56,17.793,94.95,0.122,0,NORMAL,0,Normal,NORMAL,0.1137,1432.93,No action
2026-09-04T14:04:17,SIM-MISSION-01,257,Endurance,23883.4,27.95,66.6,2806.1,91.77,662.31,4.83,88.1,28.83,1.516,27.55,26.06,17.865,95.73,0.091,0,NORMAL,0,Normal,NORMAL,0.0873,1432.87,No action
2026-09-04T14:04:18,SIM-MISSION-01,258,Endurance,23981.3,27.62,70.69,2818.1,90.74,661.21,4.662,87.9,29.17,1.501,27.471,26.14,17.795,95.72,0.0914,0,NORMAL,0,Normal,NORMAL,0.0877,1432.8,No action
2026-09-04T14:04:19,SIM-MISSION-01,259,Endurance,23960.9,27.58,68.51,2801.6,89.56,665.37,4.838,87.84,28.87,1.591,27.628,25.88,17.792,95.66,0.0937,0,NORMAL,0,Normal,NORMAL,0.0896,1432.73,No action
2026-09-04T14:04:20,SIM-MISSION-01,260,Endurance,23958.5,27.58,69.79,2794.5,89.97,656.27,4.822,88.55,28.98,1.267,27.483,26.12,17.883,95.58,0.097,0,NORMAL,0,Normal,NORMAL,0.0924,1432.67,No action
2026-09-04T14:04:21,SIM-MISSION-01,261,Endurance,24041.8,26.97,68.01,2837.9,91.19,656.38,4.857,88.58,28.3,1.501,27.68,26.27,17.739,95.17,0.1131,0,NORMAL,0,Normal,NORMAL,0.1061,1432.6,No action
2026-09-04T14:04:22,SIM-MISSION-01,262,Endurance,24025.6,28.39,67.97,2802.1,91.53,661.99,4.744,89.63,29.08,1.433,27.575,25.19,17.767,94.6,0.1359,0,NORMAL,0,Normal,NORMAL,0.1255,1432.53,No action
2026-09-04T14:04:23,SIM-MISSION-01,263,Endurance,23983.4,27.26,67.48,2823.0,91.19,657.75,4.882,88.38,29.54,1.633,27.529,25.87,17.782,95.32,0.1071,0,NORMAL,0,Normal,NORMAL,0.1011,1432.47,No action
2026-09-04T14:04:24,SIM-MISSION-01,264,Endurance,24040.3,30.0,68.7,2839.1,92.1,660.3,4.74,87.6,28.76,1.483,27.527,26.08,17.817,95.83,0.0869,0,NORMAL,0,Normal,NORMAL,0.0839,1432.4,No action
2026-09-04T14:04:25,SIM-MISSION-01,265,Endurance,24104.2,26.7,65.89,2817.1,90.73,670.88,4.821,87.6,29.32,1.498,27.575,26.31,17.773,95.22,0.1111,0,NORMAL,0,Normal,NORMAL,0.1044,1432.33,No action
2026-09-04T14:04:26,SIM-MISSION-01,266,Endurance,24086.5,27.42,65.28,2807.8,91.89,661.19,4.852,87.96,28.8,1.511,27.58,26.07,17.671,95.47,0.1011,0,NORMAL,0,Normal,NORMAL,0.0959,1432.27,No action
2026-09-04T14:04:27,SIM-MISSION-01,267,Endurance,24068.9,28.45,67.92,2817.2,90.21,654.87,4.813,88.0,28.85,1.454,27.611,26.0,17.791,95.61,0.0956,0,NORMAL,0,Normal,NORMAL,0.0913,1432.2,No action
2026-09-04T14:04:28,SIM-MISSION-01,268,Endurance,24082.2,27.57,68.07,2853.8,92.15,660.05,4.731,88.47,28.81,1.673,27.488,25.89,17.877,95.22,0.1112,0,NORMAL,0,Normal,NORMAL,0.1046,1432.13,No action
2026-09-04T14:04:29,SIM-MISSION-01,269,Endurance,23837.9,27.75,67.17,2837.1,90.36,658.89,4.926,87.9,29.14,1.47,27.707,25.74,17.766,95.83,0.0867,0,NORMAL,0,Normal,NORMAL,0.0837,1432.07,No action
2026-09-04T14:04:30,SIM-MISSION-01,270,Endurance,24119.3,27.4,68.95,2813.2,90.94,656.28,4.749,87.8,29.01,1.479,27.599,25.94,17.852,95.31,0.1075,0,NORMAL,0,Normal,NORMAL,0.1014,1432.0,No action
2026-09-04T14:04:31,SIM-MISSION-01,271,Endurance,24104.3,29.0,67.21,2850.8,91.16,658.15,4.824,87.28,29.61,1.571,27.485,25.68,17.776,95.33,0.1068,0,NORMAL,0,Normal,NORMAL,0.1008,1431.93,No action
2026-09-04T14:04:32,SIM-MISSION-01,272,Endurance,23761.6,27.1,68.1,2837.1,90.29,664.39,4.872,86.69,28.81,1.523,27.54,26.31,17.823,95.94,0.0824,0,NORMAL,0,Normal,NORMAL,0.08,1431.87,No action
2026-09-04T14:04:33,SIM-MISSION-01,273,Endurance,24022.6,26.71,69.73,2812.5,90.3,651.79,4.711,87.71,29.11,1.508,27.581,25.98,17.796,95.79,0.0882,0,NORMAL,0,Normal,NORMAL,0.085,1431.8,No action
2026-09-04T14:04:34,SIM-MISSION-01,274,Endurance,23904.1,27.85,66.79,2853.4,91.56,663.81,4.806,87.91,28.56,1.574,27.705,25.19,17.885,95.33,0.1069,0,NORMAL,0,Normal,NORMAL,0.1008,1431.73,No action
2026-09-04T14:04:35,SIM-MISSION-01,275,Endurance,23928.2,26.66,68.05,2848.7,90.85,667.02,4.802,88.44,28.79,1.511,27.569,26.15,17.881,95.97,0.0812,0,NORMAL,0,Normal,NORMAL,0.079,1431.67,No action
2026-09-04T14:04:36,SIM-MISSION-01,276,Endurance,23871.1,28.99,68.27,2844.5,91.02,655.81,4.779,88.64,29.16,1.505,27.659,26.11,17.773,94.82,0.1274,0,NORMAL,0,Normal,NORMAL,0.1183,1431.6,No action
2026-09-04T14:04:37,SIM-MISSION-01,277,Endurance,24024.7,26.22,69.92,2834.5,91.49,661.56,4.816,87.89,29.0,1.603,27.636,25.57,17.822,95.17,0.1131,0,NORMAL,0,Normal,NORMAL,0.1061,1431.53,No action
2026-09-04T14:04:38,SIM-MISSION-01,278,Endurance,23925.6,27.56,67.44,2851.0,91.52,665.71,4.744,87.84,28.82,1.529,27.465,25.86,17.779,94.92,0.1233,0,NORMAL,0,Normal,NORMAL,0.1148,1431.47,No action
2026-09-04T14:04:39,SIM-MISSION-01,279,Endurance,23943.3,27.81,68.84,2863.4,90.55,664.65,4.826,87.56,28.75,1.56,27.584,26.02,17.771,95.75,0.09,0,NORMAL,0,Normal,NORMAL,0.0865,1431.4,No action
2026-09-04T14:04:40,SIM-MISSION-01,280,Endurance,24055.0,27.03,67.67,2819.0,90.74,659.13,4.714,86.76,29.42,1.528,27.587,25.81,17.876,96.16,0.0735,0,NORMAL,0,Normal,NORMAL,0.0725,1431.33,No action
2026-09-04T14:04:41,SIM-MISSION-01,281,Endurance,23884.4,29.39,68.65,2854.2,90.88,664.9,4.827,87.73,29.48,1.763,27.557,26.32,17.818,95.96,0.0817,0,NORMAL,0,Normal,NORMAL,0.0794,1431.27,No action
2026-09-04T14:04:42,SIM-MISSION-01,282,Endurance,24027.5,28.47,66.82,2851.2,90.58,667.06,4.872,88.51,28.66,1.549,27.716,25.4,17.722,95.14,0.1144,0,NORMAL,0,Normal,NORMAL,0.1072,1431.2,No action
2026-09-04T14:04:43,SIM-MISSION-01,283,Endurance,23936.8,27.05,67.33,2854.5,91.08,664.77,5.013,88.33,29.45,1.516,27.727,26.03,17.809,95.78,0.0889,0,NORMAL,0,Normal,NORMAL,0.0855,1431.13,No action
2026-09-04T14:04:44,SIM-MISSION-01,284,Endurance,24016.7,27.73,68.27,2827.5,92.47,661.81,4.859,88.36,28.51,1.554,27.531,25.77,17.795,95.46,0.1016,0,NORMAL,0,Normal,NORMAL,0.0963,1431.07,No action
2026-09-04T14:04:45,SIM-MISSION-01,285,Endurance,23817.9,29.08,68.62,2855.9,92.0,668.74,4.868,87.86,29.14,1.627,27.681,26.37,17.862,95.6,0.096,0,NORMAL,0,Normal,NORMAL,0.0916,1431.0,No action
2026-09-04T14:04:46,SIM-MISSION-01,286,Endurance,23982.2,28.51,68.2,2869.7,90.33,660.1,4.777,87.7,29.61,1.522,27.794,25.96,17.765,94.6,0.1361,0,NORMAL,0,Normal,NORMAL,0.1257,1430.93,No action
2026-09-04T14:04:47,SIM-MISSION-01,287,Endurance,23997.6,27.04,69.62,2814.4,91.47,654.54,4.793,88.95,28.91,1.607,27.582,25.9,17.814,95.46,0.1015,0,NORMAL,0,Normal,NORMAL,0.0962,1430.87,No action
2026-09-04T14:04:48,SIM-MISSION-01,288,Endurance,23987.8,28.75,64.62,2828.0,91.1,659.27,4.816,88.72,29.29,1.48,27.62,26.08,17.788,95.8,0.0879,0,NORMAL,0,Normal,NORMAL,0.0847,1430.8,No action
2026-09-04T14:04:49,SIM-MISSION-01,289,Endurance,24057.1,26.07,69.16,2857.4,89.88,665.39,4.797,87.67,29.18,1.604,27.592,25.82,17.771,95.56,0.0976,0,NORMAL,0,Normal,NORMAL,0.093,1430.73,No action
2026-09-04T14:04:50,SIM-MISSION-01,290,Endurance,23948.8,28.86,68.3,2855.7,90.68,658.02,4.682,87.67,29.54,1.572,27.556,25.78,17.731,95.8,0.0878,0,NORMAL,0,Normal,NORMAL,0.0846,1430.67,No action
2026-09-04T14:04:51,SIM-MISSION-01,291,Endurance,24170.0,27.64,66.2,2886.4,91.47,653.25,4.764,88.8,28.57,1.647,27.595,26.27,17.777,95.89,0.0842,0,NORMAL,0,Normal,NORMAL,0.0816,1430.6,No action
2026-09-04T14:04:52,SIM-MISSION-01,292,Endurance,24053.6,28.72,67.87,2845.2,91.62,653.67,4.788,88.21,29.09,1.581,27.59,25.25,17.81,95.59,0.0964,0,NORMAL,0,Normal,NORMAL,0.0919,1430.53,No action
2026-09-04T14:04:53,SIM-MISSION-01,293,Endurance,23890.1,26.85,67.14,2876.0,92.17,668.6,4.815,87.73,28.53,1.593,27.454,26.49,17.847,95.26,0.1096,0,NORMAL,0,Normal,NORMAL,0.1031,1430.47,No action
2026-09-04T14:04:54,SIM-MISSION-01,294,Endurance,23660.5,27.13,64.76,2889.1,90.15,660.8,4.79,89.06,29.09,1.673,27.666,25.76,17.739,95.5,0.0998,0,NORMAL,0,Normal,NORMAL,0.0948,1430.4,No action
2026-09-04T14:04:55,SIM-MISSION-01,295,Endurance,24138.3,28.67,66.37,2827.7,90.46,662.62,4.744,87.58,28.82,1.567,27.477,26.02,17.792,95.89,0.0844,0,NORMAL,0,Normal,NORMAL,0.0817,1430.33,No action
2026-09-04T14:04:56,SIM-MISSION-01,296,Endurance,24236.7,26.19,67.2,2886.4,90.28,658.38,4.718,86.72,28.81,1.497,27.495,25.61,17.815,96.12,0.0753,0,NORMAL,0,Normal,NORMAL,0.074,1430.27,No action
2026-09-04T14:04:57,SIM-MISSION-01,297,Endurance,24033.5,29.61,67.66,2884.0,90.14,662.42,4.8,88.66,28.95,1.484,27.71,25.96,17.786,95.8,0.088,0,NORMAL,0,Normal,NORMAL,0.0848,1430.2,No action
2026-09-04T14:04:58,SIM-MISSION-01,298,Endurance,23953.7,28.2,68.34,2911.7,91.18,662.29,4.84,87.5,29.5,1.564,27.449,26.16,17.751,95.27,0.109,0,NORMAL,0,Normal,NORMAL,0.1027,1430.13,No action
2026-09-04T14:04:59,SIM-MISSION-01,299,Endurance,24012.1,27.49,65.89,2910.8,89.84,652.16,4.788,87.78,29.7,1.623,27.636,25.95,17.699,95.65,0.0939,0,NORMAL,0,Normal,NORMAL,0.0898,1430.07,No action
2026-09-04T14:05:00,SIM-MISSION-01,300,Endurance,23879.8,27.32,67.13,2887.9,91.49,656.8,4.769,87.26,29.39,1.381,27.64,26.2,17.694,95.13,0.1148,0,NORMAL,0,Normal,NORMAL,0.1076,1430.0,No action
2026-09-04T14:05:01,SIM-MISSION-01,301,Endurance,23973.1,28.64,66.03,2886.6,91.97,662.07,4.753,86.96,28.44,1.568,27.418,25.79,17.824,95.66,0.0935,0,NORMAL,0,Normal,NORMAL,0.0895,1429.93,No action
2026-09-04T14:05:02,SIM-MISSION-01,302,Endurance,23911.4,27.61,67.91,2862.2,90.96,659.32,4.799,86.82,29.14,1.473,27.582,25.71,17.891,94.74,0.1304,0,NORMAL,0,Normal,NORMAL,0.1208,1429.87,No action
2026-09-04T14:05:03,SIM-MISSION-01,303,Endurance,23852.0,27.6,67.44,2920.8,90.62,661.33,4.863,87.66,28.73,1.522,27.672,26.1,17.859,95.72,0.0913,0,NORMAL,0,Normal,NORMAL,0.0876,1429.8,No action
2026-09-04T14:05:04,SIM-MISSION-01,304,Endurance,23770.2,26.34,67.4,2881.6,90.82,655.82,4.751,87.71,29.3,1.515,27.546,26.28,17.862,95.64,0.0946,0,NORMAL,0,Normal,NORMAL,0.0904,1429.73,No action
2026-09-04T14:05:05,SIM-MISSION-01,305,Endurance,24013.7,28.3,70.0,2894.4,92.02,666.95,4.843,87.59,29.14,1.425,27.585,25.62,17.795,94.72,0.1311,0,NORMAL,0,Normal,NORMAL,0.1214,1429.67,No action
2026-09-04T14:05:06,SIM-MISSION-01,306,Endurance,23943.3,29.4,66.57,2864.3,90.4,665.68,4.864,88.51,29.12,1.674,27.572,25.91,17.935,95.37,0.1053,0,NORMAL,0,Normal,NORMAL,0.0995,1429.6,No action
2026-09-04T14:05:07,SIM-MISSION-01,307,Endurance,24040.0,28.92,66.95,2894.1,90.65,658.37,4.843,87.23,28.45,1.533,27.564,26.13,17.778,95.43,0.1029,0,NORMAL,0,Normal,NORMAL,0.0974,1429.53,No action
2026-09-04T14:05:08,SIM-MISSION-01,308,Endurance,23873.0,30.76,66.19,2902.6,89.47,659.43,4.795,87.86,29.15,1.52,27.682,25.88,17.865,96.42,0.0632,0,NORMAL,0,Normal,NORMAL,0.0637,1429.47,No action
2026-09-04T14:05:09,SIM-MISSION-01,309,Endurance,24125.3,27.29,68.79,2898.1,90.84,660.72,4.769,88.12,29.01,1.709,27.689,26.06,17.831,95.94,0.0826,0,NORMAL,0,Normal,NORMAL,0.0802,1429.4,No action
2026-09-04T14:05:10,SIM-MISSION-01,310,Endurance,24055.0,27.48,67.72,2921.3,91.06,663.35,4.881,88.36,28.81,1.519,27.64,25.85,17.777,95.66,0.0936,0,NORMAL,0,Normal,NORMAL,0.0896,1429.33,No action
2026-09-04T14:05:11,SIM-MISSION-01,311,Endurance,24079.2,26.83,64.91,2909.3,90.36,652.79,4.844,88.64,28.8,1.609,27.62,25.63,17.856,95.54,0.0983,0,NORMAL,0,Normal,NORMAL,0.0935,1429.27,No action
2026-09-04T14:05:12,SIM-MISSION-01,312,Endurance,24044.9,28.96,68.23,2941.5,90.48,664.79,4.785,88.44,28.96,1.736,27.629,26.29,17.834,95.61,0.0956,0,NORMAL,0,Normal,NORMAL,0.0913,1429.2,No action
2026-09-04T14:05:13,SIM-MISSION-01,313,Endurance,24060.1,29.09,66.27,2929.9,91.42,659.37,4.841,87.29,28.99,1.385,27.544,25.95,17.729,95.15,0.114,0,NORMAL,0,Normal,NORMAL,0.1069,1429.13,No action
2026-09-04T14:05:14,SIM-MISSION-01,314,Endurance,23982.2,26.9,67.53,2937.5,91.52,663.23,4.818,88.91,28.47,1.537,27.684,26.26,17.804,95.18,0.1129,0,NORMAL,0,Normal,NORMAL,0.106,1429.07,No action
